smile_A,mol_fraction_A,smile_B,mol_fraction_B
CCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCC,0.5,CCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCC,0.5
CCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCC,0.5,CCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCC,0.5
CCCCCCCCCC[N+](C)(C)CC(O)C(O)C[N+](C)(C)CCCCCCCCCC,0.5,CCCCCCCCCC[N+](C)(C)CC(O)C(O)C[N+](C)(C)CCCCCCCCCC,0.5
CCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCC(C)[N+](C)(C)CC(O)CN(CCCCCCCC)CC(O)C[N+](C)(C)C(C)COC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5,CCCCCCCCCCCC(=O)OCCC[N+](C)(C)CC(O)CN(CCCCCCCC)CC(O)C[N+](C)(C)CCCOC(=O)CCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCCC[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCCCCCC[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)C(=O)NCCCCCCCCCCCCNC(=O)[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)C(=O)NCCCCCCCCCCCCNC(=O)[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)C(=O)NCCNC(=O)[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)C(=O)NCCNC(=O)[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCCCC,0.5,CCCCCCCCCCCCC(=O)N[N+](C)(C)CCC[N+](C)(C)NC(=O)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CC(O)CN(CCCCC)CC(O)C[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CC(O)C(O)C[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CC(O)C(O)C[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](CCC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](CCC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](CCCC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](CCCC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCC(O)Cn1cc[n+](CCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCC(O)Cn1cc[n+](CCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCC(O)Cn1cc[n+](CCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCC(O)Cn1cc[n+](CCCC[n+]2ccn(CC(O)CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](CC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](CC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](CCCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](CCCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](CCCCCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](CCCCCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCc1cccc[n+]1CCCC[n+]1ccccc1CCCCCCCCCC,0.5,CCCCCCCCCCc1cccc[n+]1CCCC[n+]1ccccc1CCCCCCCCCC,0.5
CCCCCCCCCCc1cccc[n+]1CCCCCC[n+]1ccccc1CCCCCCCCCC,0.5,CCCCCCCCCCc1cccc[n+]1CCCCCC[n+]1ccccc1CCCCCCCCCC,0.5
CCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCOc1ccc[n+](CC(O)C[n+]2cccc(OCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCC(CSCCSCC(CCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1,0.5,CCCCCCCCCCC(CSCCSCC(CCCCCCCCCC)[n+]1ccccc1)[n+]1ccccc1,0.5
CCCCCCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCC[n+]1cccc(NC(=O)Nc2ccc[n+](CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCOc1ccc[n+](CCCC[n+]2cccc(OCCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCOc1ccc[n+](CCCC[n+]2cccc(OCCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCOc1ccc[n+](CCC[n+]2cccc(OCCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCOc1ccc[n+](CCC[n+]2cccc(OCCCCCCCCCCCC)c2)c1,0.5
CCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCC,0.5,CCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCC,0.5
CCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCC,0.5,CCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCC,0.5
CCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCC,0.5,CCCCCCCCCCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCCCCCCCCCC,0.5
Cn1cc[n+](COCCOC[n+]2ccn(C)c2)c1,0.5,Cn1cc[n+](COCCOC[n+]2ccn(C)c2)c1,0.5
Cn1cc[n+](COCCCOC[n+]2ccn(C)c2)c1,0.5,Cn1cc[n+](COCCCOC[n+]2ccn(C)c2)c1,0.5
CCn1cc[n+](COCCOC[n+]2ccn(CC)c2)c1,0.5,CCn1cc[n+](COCCOC[n+]2ccn(CC)c2)c1,0.5
Cn1cc[n+](COCCCCCOC[n+]2ccn(C)c2)c1,0.5,Cn1cc[n+](COCCCCCOC[n+]2ccn(C)c2)c1,0.5
CCn1cc[n+](COCCCOC[n+]2ccn(CC)c2)c1,0.5,CCn1cc[n+](COCCCOC[n+]2ccn(CC)c2)c1,0.5
CCn1cc[n+](COCCCCOC[n+]2ccn(CC)c2)c1,0.5,CCn1cc[n+](COCCCCOC[n+]2ccn(CC)c2)c1,0.5
CCn1cc[n+](COCCCCCOC[n+]2ccn(CC)c2)c1,0.5,CCn1cc[n+](COCCCCCOC[n+]2ccn(CC)c2)c1,0.5
CCn1cc[n+](COCCCCCCOC[n+]2ccn(CC)c2)c1,0.5,CCn1cc[n+](COCCCCCCOC[n+]2ccn(CC)c2)c1,0.5
CCCn1cc[n+](COCCOC[n+]2ccn(CCC)c2)c1,0.5,CCCn1cc[n+](COCCOC[n+]2ccn(CCC)c2)c1,0.5
CCCn1cc[n+](COCCCCOC[n+]2ccn(CCC)c2)c1,0.5,CCCn1cc[n+](COCCCCOC[n+]2ccn(CCC)c2)c1,0.5
CCCCn1cc[n+](COCCOC[n+]2ccn(CCCC)c2)c1,0.5,CCCCn1cc[n+](COCCOC[n+]2ccn(CCCC)c2)c1,0.5
CCCn1cc[n+](COCCCCCOC[n+]2ccn(CCC)c2)c1,0.5,CCCn1cc[n+](COCCCCCOC[n+]2ccn(CCC)c2)c1,0.5
CCCCn1cc[n+](COCCCOC[n+]2ccn(CCCC)c2)c1,0.5,CCCCn1cc[n+](COCCCOC[n+]2ccn(CCCC)c2)c1,0.5
CCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCC)c2)c1,0.5,CCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCC)c2)c1,0.5
CCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCC)c2)c1,0.5,CCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCC)c2)c1,0.5
CCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCC)c2)c1,0.5,CCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCC)c2)c1,0.5
CCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCC)c2)c1,0.5,CCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCC)c2)c1,0.5
CCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5,CCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5
CCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCC)c2)c1,0.5,CCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCC)c2)c1,0.5
CCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5,CCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5
CCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5,CCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5
CCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5,CCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5
CCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5,CCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5
CCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5,CCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5
CCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5,CCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5
CCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5,CCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5
CCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5,CCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5
CCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5,CCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5
CCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5,CCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5
CCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5,CCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5
CCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5,CCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCC)c2)c1,0.5
CCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5,CCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5
CCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5,CCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5
CCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5,CCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5
CCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5,CCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5
CCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5,CCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCC[N+](C)(C)CCCNCCC[N+](C)(C)CCCCCCCCCCCC,0.5,CCCCCCCCCCCC[N+](C)(C)CCCNCCC[N+](C)(C)CCCCCCCCCCCC,0.5
CCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5,CCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCn1cc[n+](COCCCCCCOC[n+]2ccn(CCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCn1cc[n+](CCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCn1cc[n+](CCC[n+]2ccn(CCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCC,0.5,CCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCCC,0.5
CCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCC,0.5,CCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCCCCCC,0.5
CCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.5,CCCCCCCCCCCCCC[N+](C)(C)CCCCCC[N+](C)(C)CCCCCC,0.5
CCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCC)CCCC2)CCCC1,0.5,CCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCC)CCCC2)CCCC1,0.5
CCCC[N+](C)(C)CCOCC[N+](C)(C)CCCC,0.5,CCCC[N+](C)(C)CCOCC[N+](C)(C)CCCC,0.5
CCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCC,0.5,CCCCCC[N+](C)(C)CCOCC[N+](C)(C)CCCCCC,0.5
CCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCC)CCCCC2)CCCCC1,0.5,CCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCC)CCCCC2)CCCCC1,0.5
Cn1cc[n+](COCCCCOC[n+]2ccn(C)c2)c1,0.5,Cn1cc[n+](COCCCCOC[n+]2ccn(C)c2)c1,0.5
Cn1cc[n+](COCCCCCCOC[n+]2ccn(C)c2)c1,0.5,Cn1cc[n+](COCCCCCCOC[n+]2ccn(C)c2)c1,0.5
CCCn1cc[n+](COCCCOC[n+]2ccn(CCC)c2)c1,0.5,CCCn1cc[n+](COCCCOC[n+]2ccn(CCC)c2)c1,0.5
CCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCC)c2)c1,0.5,CCCCn1cc[n+](COCCCCOC[n+]2ccn(CCCC)c2)c1,0.5
CCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5,CCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCC)c2)c1,0.5
CCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCC)c2)c1,0.5,CCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCC)c2)c1,0.5
CCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5,CCCCCCn1cc[n+](COCCCOC[n+]2ccn(CCCCCC)c2)c1,0.5
CCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5,CCCCCCCCn1cc[n+](COCCCCCOC[n+]2ccn(CCCCCCCC)c2)c1,0.5
CCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCn1cc[n+](COCCOC[n+]2ccn(CCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCOC(=O)C[n+]1ccc(CCCc2cc[n+](CC(=O)OCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCOC(=O)C[n+]1ccc(CCCc2cc[n+](CC(=O)OCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCCCCCC)CCCC2)CCCC1,0.5,CCCCCCCCCCCCCCCC[N+]1(CCCC[N+]2(CCCCCCCCCCCCCCCC)CCCC2)CCCC1,0.5
CCCCCCCCCCCCOCC(O)Cn1cc[n+](CCC[n+]2ccn(CC(O)COCCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCOCC(O)Cn1cc[n+](CCC[n+]2ccn(CC(O)COCCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCCCCCCCC)CCCC2)CCCC1,0.5,CCCCCCCCCCCCCCCCCC[N+]1(CC#CC[N+]2(CCCCCCCCCCCCCCCCCC)CCCC2)CCCC1,0.5
CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1,0.5,CCCCCCCCCCCC[N+]1(CCCCCCCCCCCCCCCC[N+]2(CCCCCCCCCCCC)CCCC2)CCCC1,0.5
CCCCCCCCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1,0.5,CCCCCCCCCCCCCCCCn1cc[n+](CC(O)C[n+]2ccn(CCCCCCCCCCCCCCCC)c2)c1,0.5
CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CCCC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5
CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5,CCCCCCCCCCCCCCCCOc1ccc(NC(=O)C[N+](C)(C)CC[N+](C)(C)CC(=O)Nc2ccc(OCCCCCCCCCCCCCCCC)cc2)cc1,0.5
